image_name| comment_number| comment
101471792.jpg| 1| улаан өнгийн хүрэм өмссөн хүн гадаа . толгой дээрээ гараа . нар хаах .
101471792.jpg| 2| Улаан хантаазтай хүн хөл ихтэй гудамжинд нүднээсээ нар сүүдэр .
101471792.jpg| 3| Улаан хантаазтай настай хүн нүүрээ нарнаас халхалсан .
101471792.jpg| 4| Улаан хантаазтай хүн нарнаас нүүрээ халхлах нь унших .
1014785440.jpg| 0| Хоёр эрэгтэй сайхан орчинд нартай өдөр гудамжаар нуруун дээрээ хүүхэд тээж байна .
1014785440.jpg| 1| Хоёр эрэгтэй , тус бүр нь нуруун дээрээ бага насны хүүхэдтэй , модон замаар алхах .
1014785440.jpg| 2| Хоёр эрэгтэй хоёр жаахан хүүхэдтэйгээ хамт алхахаар гарч байна .
1014785440.jpg| 3| Хүүхнүүдтэй гудамжаар алхаж яваа эрчүүд .
1014785440.jpg| 4| Хоёр эрэгтэй хүүхэдтэй явж байна .
1015118661.jpg| 0| Инээмсэглэсэн хүү цагаан цамц, цэнхэр жинсэн өмд рок ханын өмнө, арын хананд эрэгтэй .
1015118661.jpg| 1| Бага хүү гудамжинд зогсож байхад . хананд хүн чулуун ханан дээр ажиллаж .
1015118661.jpg| 2| Бага насны хүүхэд төмөр шонтой чулуун тавцантай гудамжаар явж байгаа бөгөөд түүний ард хүн .
1015118661.jpg| 3| Нэгэн хүү хотын . стоун ханын өмнө инээмсэглэж .
1015118661.jpg| 4| Нэгэн залуу хүү гудамжаар гүйдэг .
1015584366.jpg| 0| Унжсан модны дээгүүр үсэрч буй цэнхэр багананд нэвчсэн хар, саарал нохой .
1015584366.jpg| 1| Буурал нохой унасан модон дээгүүр үсэрч байна .
1015584366.jpg| 2| Том хар нохой унжсан дүнз үсрэх .
1015584366.jpg| 3| Хар нохой модны хожуул үсэрчээ .
1015584366.jpg| 4| Хар нохой дүнзэн дээгүүр үсрэх нь .
101559400.jpg| 0| Бизнесийн костюмтай эрчүүд гудамжаар . мөн ил захидалтай хүмүүс гудамжинд цугларч .
101559400.jpg| 1| Костюмтай хүн замын уулзварыг хөндлөн гулд гүйж байхад маш олон хүн цуглардаг .
101559400.jpg| 2| Костюм өмссөн эрэгтэй өөр хоёр эрийн хажуугаар гүйж байна. Бас костюм өмссөн .
101559400.jpg| 3| Костюмтай хүн гудамжны нөгөө талд яарч байна .
101559400.jpg| 4| Костюмтай хүн гудамжны нөгөө талд гүйж байна .
1015712668.jpg| 0| Улаан урт ханцуйтай цамцтай эрэгтэй . гүүрэн дээр бие усны дээгүүр дугуй .
1015712668.jpg| 1| Голын дээгүүрх гүүрээр дугуй унаж яваа хүн .
1015712668.jpg| 2| Дугуйтай улаан өнгийн эрэгтэй . шилэн барилгын хажуугаар давхиж явна .
1015712668.jpg| 3| Улаан цамцтай хүн усан дотор дугуйгаа унаж .
1015712668.jpg| 4| Улаан цамцтай хүн унадаг дугуйгаа унадаг .
10160966.jpg| 0| Чидун жимсний ногоон шорт өмссөн хөл нүцгэн эр цэнхэр хуванцар аяга барьж байхдаа жижиг пропан грилл дээр халуун дог шарж .
10160966.jpg| 1| Богино өмдтэй, цагаан цамцтай залуу газар дээр нь hotdogs-тэй гриллийн өмнө сууж байна .
10160966.jpg| 2| Нарны шилтэй залуу сойзтой гриллийн хажууд цэнхэр аяга барина .
10160966.jpg| 3| Залуу эр , цагаан цамц өмсөж жижиг грилл дээр hotdogs . бэлтгэх .
10160966.jpg| 4| Нэгэн эр халуун дог шарж байхдаа аягаа барьж байна .
101654506.jpg| 0| Цагаан, бор нохой цасны гадаргуу дээгүүр гүйж байна .
101654506.jpg| 1| цагаан, бор нохой цасан бүрхсэн талбайгаар гүйж байна .
101654506.jpg| 2| Бор, цагаан нохой цасан дундуур гүйж байна .
101654506.jpg| 3| Цасан дундуур гүйж буй нохой .
101654506.jpg| 4| Цасанд нохой гүйж байна
1016626169.jpg| 0| Моторт дугуйтай хүн олны анхаарлыг татдаг.
1016626169.jpg| 1| Олон түмэн ногоон гэрэл гэгээг хүлээж зогсож байна .
1016626169.jpg| 2| Хүмүүс зогсоод, гадаа настай эмэгтэй рүү харна .
1016626169.jpg| 3| Гудамжаар гарахыг хүлээж буй олон хүн .
1016626169.jpg| 4| Гэрэл хүлээж байгаа олон хүн .
101669240.jpg| 0| Цасан дээр байрлуулсан хүрээлэгдсэн зургуудыг харж скис өмссөн хүн .
101669240.jpg| 1| Малгай өмссөн хүн цэнхэр малгайтай цаначны хажууд зураг тавьж байна .
101669240.jpg| 2| Цасанд зураг үзүүлж буй өөр нэг хүний хажуугаар нэгэн эрэгтэй гулгаж байна .
101669240.jpg| 3| Цанаар гулгагч моддын хажуугийн цасанд хүрээлэгдсэн зургуудыг харж .
101669240.jpg| 4| Цасан дээр борлуулах уран зургийг харж байгаа хүн
1016887272.jpg| 0| Хэд хэдэн авирагч хадан дээр авирч байхад улаан манхантай хүн . шугамыг барьж .
1016887272.jpg| 1| Долоон авирагч хадан царай дээр гарч байхад өөр нэг хүн олсыг барьж зогсож байна .
1016887272.jpg| 2| Хэсэг хүмүүс хаданд авирах ханан дээр хаданд авирч .
1016887272.jpg| 3| Нэг хүн алж байхад хэсэг хүмүүс хаданд авирч байна
1016887272.jpg| 4| Хадан цохионд авирч буй нэг хүний колляр .
1017675163.jpg| 0| Залуу гимнастикч , агаарт өндөрт үсрэх , . тэнцвэрийн дүнз дээр гүйцэтгэх зуур .
1017675163.jpg| 1| Жүржийн леотард өмссөн эмэгтэй үзэгчдийн өмнө гимнастик хийж .
1017675163.jpg| 2| Үзэгчдийн өмнө балансын дүнз дээр тоглож буй гимнастикч .
1017675163.jpg| 3| Залуу гимнастикийн бие нь тэнцвэрийн дүнзний дээгүүр .
1017675163.jpg| 4| Гимнастикч тэнцвэрт дүнз дээр . хийж гүйцэтгэж байна .
1018057225.jpg| 0| хар цамц, цэнхэр жинсэн өмдтэй хүү жижиг усан сангийн эргэн тойронд 3 дугуйт .
1018057225.jpg| 1| Нэгэн залуу хүү резинэн усан сангийн эргэн тойронд АТВ-г түрж байна
1018057225.jpg| 2| усан сангийн хажууд улаан өнгийн tov дарж байгаа хүү
1018057225.jpg| 3| Зүлгэн дээр жижиг машин түрж байгаа хүү .
1018057225.jpg| 4| Бага насны хүү өөрийн гэсэн 4-рт, 4-рт, 10-рт, 2014 оны 12-р сарын 1
1018148011.jpg| 0| . хэсэг хүмүүс . хөвөнгөөр дүүргэгч ачааны машины арын . зогсож .
1018148011.jpg| 1| Эрчүүд цагаан бодис зөөж яваа ачааны машин дээр зогсож .
1018148011.jpg| 2| Ачааны машинд овоолсон ноосон дээр хэсэг хүмүүс зогсож .
1018148011.jpg| 3| Хэсэг эрчүүд ачааны машин дээр хөвөн ачиж байна
1018148011.jpg| 4| Ажилчид ачааны машин дээр ноосыг нь ачих .
101859883.jpg| 0| улаан хантаазтай, толгойдоо сахалтай эмэгтэй харах тавцан дээрх цалингийн дурангаар тохойг харах үзэсгэлэнт газар руу харж байна .
101859883.jpg| 1| Барилгын доторх эмэгтэй хүн толгойдоо ил хувцас өмсөж, цонхноос гарч, байрлуулсан дурангаар харж байна .
101859883.jpg| 2| Улаан салхин бутлагч эмэгтэй доорх хотын дээвэр дээр дуран харагдаж байна .
101859883.jpg| 3| Толгойдоо ил гарсан эмэгтэй дуран ашиглан хот болон тохойн дээгүүр .
101859883.jpg| 4| Эмэгтэй хүн улаан өнгийн хүрэм өмсөж байхдаа дурангаар харж байна .
10188041.jpg| 0| Хар хүрэм өмссөн эрэгтэй улаан сансрын хөлгийн хажуугаар өнгөрч, машины зогсоолын тасалбар цонхонд нь гацсан .
10188041.jpg| 1| Нэг хүн онгоц шиг жижиг улаан өнгийн юмны өмнө зогсож байна .
10188041.jpg| 2| Хар хантааз өмссөн хүн гудамжны зүг алхаж байна .
10188041.jpg| 3| Хар хантаазтай хүн гудамжны зүг хөдөлж байна .
10188041.jpg| 4| Хар хүрэм өмссөн хүн онгоцны хамрыг шалгаж .
1019077836.jpg| 0| Том бор нохой өвсөнд шүргэгчээс зугтаж .
1019077836.jpg| 1| Бор нохой зүлгэн дээр шүршигчнээс усыг хөөж .
1019077836.jpg| 2| Цэцэрлэгийн цоорхойн дэргэдэх зүлгэн дээр гүйж буй бор нохой
1019077836.jpg| 3| бор нохой цоорхойгоор тоглоно .
1019077836.jpg| 4| Нохой цоорхойгоор тоглож байна .
101958970.jpg| 0| Супермаркетад тэргийнхээ өмнө зогсож буй эрэгтэй, бяцхан охин хоёр баяртайгаар .
101958970.jpg| 1| Охиныхоо ягаан машинд сууж буй эр хүнсний дэлгүүрт .
101958970.jpg| 2| Хүнсний дэлгүүрт бяцхан охинтой ягаан өнгийн тэргэнд сууж байгаа эрэгтэй .
101958970.jpg| 3| Супермаркетад охинтойгоо хамт алхагч дээр сууж буй эр .
101958970.jpg| 4| Бяцхан охин, эрэгтэй нь инээмсэглэж байна .
1019604187.jpg| 0| Нохой нь ойролцоох машинтай талбайд хаясан эд зүйлийг . барих бэлтгэл .
1019604187.jpg| 1| Цагаан нохой агаараар нисэж буй шар бөмбөгийг барихад бэлэн боллоо .
1019604187.jpg| 2| Цагаан нохой амандаа шар бөмбөг барих гэж байна .
1019604187.jpg| 3| Цагаан нохой шар нохойны сэг барих гэж байна .
1019604187.jpg| 4| Шар бөмбөгний араас гүйж буй цагаан нохой
102030371.jpg| 0| Ногоон цамц, хар өнгийн хантааз өмссөн эрэгтэй өмнө нь аяга устай ширээн дээр сууж байна .
102030371.jpg| 1| Ногоон цамц өмссөн залуу рестораны байранд нүүрийнхээ нэг хэсгийг нь бүрхсэн гар .
102030371.jpg| 2| Зоогийн газрын ширээн дээр аягатай устай сууж байгаа хүн .
102030371.jpg| 3| Ногоон цамцтай, хар хантаазтай хүн . өрөөнд сууж .
102030371.jpg| 4| Ногоон цамцтай хүү ширээн дээр сууж байна .
1020651753.jpg| 0| Цагаан нохой өвсний талбай дээр бөмбөг барих гэж .
1020651753.jpg| 1| Цагаан нохой ногоон талбайд шар өнгийн тоглоомоор тоглож байна .
1020651753.jpg| 2| хар цагаан нохой нь агаарт үсэрч байна . нь авах . авах .
1020651753.jpg| 3| Хар цагаан нохой шар өнгийн наах руу үсэрч .
1020651753.jpg| 4| Нохой үсэрч бөмбөгийг талбайд барих .
1021293940.jpg| 0| Хоёр хүн явган аялал хийж байна. Цас хэсэгчлэн газар бүрхсэн ой .
1021293940.jpg| 1| Цаст цөлд хоёр хүн явган аялал хийж байна .
1021293940.jpg| 2| Цасанд амарч буй хоёр явган аялагч .
1021293940.jpg| 3| Хоёр хүн явган аялал хийж байхдаа дээшээ харж .
1021293940.jpg| 4| Цасанд авиралт хийж буй хоёр хүн .
1021332107.jpg| 0| Нүүрний үс, нүдний шилтэй өндөр настан зочны өрөөндөө шилэн хаалгатай урцны шүүгээ барьж зогсож .
1021332107.jpg| 1| Саарал цамц өмссөн, доор нь цагаан урт ханцуйтай цамц нь жижиг модон шүүгээ барьж .
1021332107.jpg| 2| Дунд насны эрэгтэй цагаан сахал, нүдний шил . жижиг модон хийцтэй шүүгээ .
1021332107.jpg| 3| Шинэ модон бүтээлээ харуулсан хүн .
1021332107.jpg| 4| Сахлаа авч явсан хүн .
1021439420.jpg| 0| хоёр залуу шалан дээр сууж , ногоон хантаазтай залуу цаасан дээр . уншиж .
1021439420.jpg| 1| Өндөр настай аав том хүүгийнхээ хамт зэрлэг байгальд аялал зугаалгаар явахаар бэлтгэж байна .
1021439420.jpg| 2| Зуслангийн тоног төхөөрөмжтэй шалан дээр 2 хүн сууж .
1021439420.jpg| 3| 2 хүн амьддаа сууж байна .
1021439420.jpg| 4| Хоёр залуу зарим зүйлийг цэгцлэх .
1021442086.jpg| 0| Нүдний шил зүүсэн сахалтай эр , улаан цамц , малгай машинд сууж байхдаа газрын зураг уншиж байна .
1021442086.jpg| 1| Улаан цамцтай сахлаа . аялагч машинд суугаад газрын зураг уншиж .
1021442086.jpg| 2| Бейсболын малгай өмссөн хүн газрын зураг харж машинд сууж .
1021442086.jpg| 3| улаан цамцтай хүн газрын зураг харж машинд сууж .
1021442086.jpg| 4| Газрын зураг тайлах гэж байгаа хүн .
1022454332.jpg| 0| ганц дэгдээхэйтэй том нуур түүний захад хэд хэдэн хүн сэлж .
1022454332.jpg| 1| Ногоон цэцэрлэгт хүрээлэнгээр хүрээлэгдсэн усанд нэгэн жаал хүү гараа дэгдээхэй рүү даллаж .
1022454332.jpg| 2| Нуурын захад 2 хүн . ус, хотын өнцөг . руу харсан .
1022454332.jpg| 3| Том хотын усны захад хүүхэд, эмэгтэй .
1022454332.jpg| 4| Нууранд бяцхан хүү дэгдээхэй харж .
1022454428.jpg| 0| Хос, нялх хүүхэд , эрэгтэй нь барьж , ойролцоох жолоочтой цөөрмийн хажууд сууж .
1022454428.jpg| 1| Усны хажуу талын нялхасыг эрэгтэй эмэгтэй хүн асарч .
1022454428.jpg| 2| Дөнгөж төрсөн бяцхан үртэйгээ нуур руу харсан модны доор сууж буй хос .
1022454428.jpg| 3| Хүүхэдтэй хос жолооч нь хажууд нь гадаа суудаг .
1022454428.jpg| 4| Хос өвсөнд хүүхэд, алхагчтай сууна .
102268204.jpg| 0| Гурван хүн шөнө дугуйгаар дүүрсэн хоргодох байрны ойролцоо хар машины дэргэд зогсож байна .
102268204.jpg| 1| Зарим эрчүүд машины зогсоолын хажуугийн барилгын өмнө зогсож .
102268204.jpg| 2| Өнөө орой хазайсан дээвэр дор олон дугуй зогсож байна .
102268204.jpg| 3| цагдаа нар шөнийн цагаар хар тэрэгний жолоочийг байцааж .
102268204.jpg| 4| Хар буудлагын тэрэгний дэргэд цамхаг дор эрчүүд .
1022975728.jpg| 0| Усанд шошгыг нь frolicks бүхий хар лаборатори .
1022975728.jpg| 1| Энэ бол усанд цацаж буй хар нохой .
1022975728.jpg| 2| Хар нохой усаар гүйдэг .
1022975728.jpg| 3| Гүйдэг хар нохой .
1022975728.jpg| 4| Нохой усанд шүршдэг
102351840.jpg| 0| Цөөрмийн хөлдүү мөсөн дундуур хүн ухаж байна .
102351840.jpg| 1| Мөсөнд нүх ухсан хүн .
102351840.jpg| 2| Хөлдүү нууран дээр зогсож байгаа хүн .
102351840.jpg| 3| Мөсөнд нүх ухаж буй хүн .
102351840.jpg| 4| Хоёр хүн мөсний загас .
1024138940.jpg| 0| Бор, цагаан нохойны хоёр өөр үр . далайн эрэг дээр .
1024138940.jpg| 1| Хоёр нохой зөөлөн элс далайн эрэг дээр ээлж . хийж байна .
1024138940.jpg| 2| Элсэрхэг эрэг дагуу хоёр том цорго нохой тоглох .
1024138940.jpg| 3| Далайн эрэг дээр элсэнд тоглож буй хоёр нохой .
1024138940.jpg| 4| Хоёр нохой далайн эрэг дээр хамт тоглож .
102455176.jpg| 0| цэнхэр хантаазтай мөсөн авирагч , хар өмд нь хөлдүү мөсөн ханыг хэмждэг .
102455176.jpg| 1| Цэнхэр, улаан мөстэй хүн хоёр сондгод авирч байна .
102455176.jpg| 2| Эрэгтэй хүн мөсний . мөсний хэмжээ , крампоныг ашигладаг .
102455176.jpg| 3| Мөстлөгийн гулгалтын . хөлдүү усан оргилуурыг хэмжсэн мөсөн авирагч .
102455176.jpg| 4| Мөсөн хананд авирагч авирагч
1024613706.jpg| 0| Хоёр залуу, нэг бүсгүй хоёр усан ойролцоох талбайгаар алхана .
1024613706.jpg| 1| Далайн зүг үзэсгэлэнт довоор алхаж буй гурван хүн .
1024613706.jpg| 2| Хоёр эрэгтэй, нэг эмэгтэй хүн талбай дээр явж байна .
1024613706.jpg| 3| Хоёр эрэгтэй, нэг эмэгтэй замаар алхаж байна .
1024613706.jpg| 4| Зайсанд зам дээр 3 хүн явж байна .
102520526.jpg| 0| Хар өнгийн хувцас өмссөн эр гудамж руу цас орж , олон нийтийн аюулгүй байдлыг үл тоомсорлон .
102520526.jpg| 1| Хар хантаазтай саарал цасны малгайтай хүн . Машинтай гудамжны ойролцоо цас .
102520526.jpg| 2| Хот дотор зам, явган хүний замаас цас шүүрсэн хүн .
102520526.jpg| 3| Хүн хотын явган хүний замын цас, мөсийг цэвэрлэж байна .
102520526.jpg| 4| Нэгэн эр гудамжны налууг .
102575576.jpg| 0| Хуримын хувцастайгаа хос хуримын бялуу, цэцэгтэй ширээний ард зогсож байна .
102575576.jpg| 1| Сүйт бүсгүй, сүйт залуу хоёр хуримын бялуугаа хүлээн авалтынхаа өмнө зогсож байна .
102575576.jpg| 2| Хуримын бялуугаа үзэж байхдаа сүйт бүсгүй, сүйт залуу хоёр инээмсэглэдэг .
102575576.jpg| 3| Хос хуримын бялууныхаа ард зогсож байна .
102575576.jpg| 4| Хуримын бялуу хайчлах эрэгтэй, эмэгтэй .
102617084.jpg| 0| Дуулга, нүдний шил зүүсэн таван цасан моторт дугуйчин бүгд цасны моторт дугуйныхаа өмнө ойд цастай цэвэрлэгээнд эгнэн зогсож; тэд бүгд хар цасан өмд өмсөж, зүүнээс баруун тийш хар хүрэм , цагаан хүрэм , улаан хүрэм , хөх хүрэм , хар хүрэм .
102617084.jpg| 1| Өвлийн хантааз, дуулга өмссөн 5 хүн цасан дээр зогсож байна . Ар талд нь цасан .
102617084.jpg| 2| Өвлийн хувцас , дуулга , цанын нүдний шил зүүсэн 5 хүн цасанд гадаа зогсож .
102617084.jpg| 3| Цасны гулгагч хэсэг хүмүүс цасанд цуглана .
102617084.jpg| 4| Бүлгээр цасны хөдөлгөөн хийхээр цугларав .
1026685415.jpg| 0| Хар нохой өвсөөр алхахдаа амандаа ногоон өнгийн .
1026685415.jpg| 1| Нойтон хар нохой өвсөөр ногоон өнгийн . авч явж байна .
1026685415.jpg| 2| Өвсөөр ямар нэг юм тээсэн хар нохой .
1026685415.jpg| 3| Амандаа хөх юмтай өвсөнд нохой .
1026685415.jpg| 4| Хар нохой амандаа хөх өнгөтэй .
1026792563.jpg| 0| Хэсэг эмэгтэй, хүүхдүүд зогсож эсвэл эгнээний хүнсний ногооны өмнө сууж .
1026792563.jpg| 1| Хэсэг эмэгтэйчүүд ногоо тариалах . борлуулах гэж .
1026792563.jpg| 2| Хүмүүс гудамжны зах дээр хөнжлөөр хүнсний ногоо .
1026792563.jpg| 3| Тариаланчид зах дээр тариагаа зарж .
1026792563.jpg| 4| Эдгээр нь маш том сонгино .
1027149103.jpg| 0| Нэгэн хамтлаг үзэгчдийн өмнө тоглож байгаа бөгөөд дуучин улбар шар цамц өмсөж, гар дээрээ шивээстэй .
1027149103.jpg| 1| Хөл хөдөлгөөн ихтэй концертонд цагаан хувцастай эрэгтэй шар цамц өмссөн гол дуучин руу ойртож байна .
1027149103.jpg| 2| Шар футболк өмссөн хүн микрофон руу хашгирч байна. Үзэгчдийг сонсож байхад .
1027149103.jpg| 3| Улбар шар өнгийн цамц өмссөн эрэгтэй азтай 13 гэсэн тэмдэг доор цугласан олонд зориулан дуулан .
1027149103.jpg| 4| Концертын тайзан дээр хашгирч буй панк рокер .
1027211271.jpg| 0| Богино шаргал үстэй, жинсэн өмд өмссөн, урт ханцуйтай цамцтай, ар талд нь модтой скэйтборд дээр скэйт самбар дээр үсэрч буй залуу бүсгүй .
1027211271.jpg| 1| Нэгэн залуу скэйт цэцэрлэгт хүрээлэнд скэйтбордоор явж байхдаа ард нь хүмүүс түүнийг харж байлаа .
1027211271.jpg| 2| Энэ хүн скэйтбордын тэмцээнд . арга мэхийг гүйцэтгэж байна . Ар талд нь хүмүүс харж .
1027211271.jpg| 3| Олон хүн харж байхад нэгэн хөвгүүн скэйтборд дээрээ үсэрчээ
1027211271.jpg| 4| Скэйт цэцэрлэгт хүрээлэнд скэйтбордоор гулгаж байгаа хүн .
1028205764.jpg| 0| Цэнхэр аврах хантаазтай эрэгтэй, бяцхан хүү хоёр шар каноэ завиар сэлүүрдэж байна .
1028205764.jpg| 1| Эрэгтэй хүүхэд хоёр усан дээр шар завиар .
1028205764.jpg| 2| Зөөлөн ус дундуур эрэгтэй хүүхэд хоёр завиар .
1028205764.jpg| 3| Эрэгтэй, залуу хүү хоёр шар завиар явж .
1028205764.jpg| 4| Улбар шар завиар хүн, хүүхэд
102851549.jpg| 0| Бяцхан хүү камер руу харж байхад араас нь эмэгтэй хүн маш их инээж байгаа бололтой, баруун талд байгаа эмэгтэй нүүрэндээ том инээмсэглэл тодруулав .
102851549.jpg| 1| Довжоон дээр 3 хүн . Үүний нэг нь сандал дээрээ эгцлэн сууж байгаа бяцхан хүү .
102851549.jpg| 2| Хар даашинзтай эмэгтэй инээмсэглэж байхад нөгөө талд нь эмэгтэй хүүхэд сандал дээр сууж байлаа .
102851549.jpg| 3| Хоёр хүн сандал дээр сууж байна . Тэдний дэргэд нэг эмэгтэй зогсож .
102851549.jpg| 4| Хоёр эмэгтэй , довжоон дээр сууж байгаа хүү , эмэгтэйчүүд нь хатуу чанга инээж .
102860573.jpg| 0| 3 эрэгтэй ажиллах хүнтэй гудамжинд барилгын талбай .
102860573.jpg| 1| Хатуу малгай өмссөн хоёр хүн барилгын бүсэд .
102860573.jpg| 2| Улбар шар хантаазтай 2 хүн зам барилгын ажилд .
102860573.jpg| 3| Барилгын ажилчид . гэрэлтэй пост суурилуулж .
102860573.jpg| 4| Жүржийн хантаазтай ажилчид гудамжинд ажилладаг .
10287332.jpg| 0| Байшингийн дээвэр дээр сууж байсан хоёр хүн , харин өөр нэг нь шатаар зогсож .
10287332.jpg| 1| Дээвэр дээр хоёр хүн зогсож байхад өөр нэг хүн тэднийг харж шатаар зогсож байна
10287332.jpg| 2| Гурван эр , нэг нь шатаар . дээвэр дээр ажиллах .
10287332.jpg| 3| Хүмүүс байшингийн дээврийг засаж байна .
10287332.jpg| 4| 3 хүн дээвэр дээр ажиллаж байна .
1028982826.jpg| 0| Хоёр эрэгтэй , нэг нь ачаа тээштэй шар цамцтай залуу, нөгөө нь, том байшингийн өмнө сандал дээр сууж байна. Нүдний шил, нарны шилний самбартай .
1028982826.jpg| 1| Шар цамц өмссөн эрэгтэй , өндөр саарал чемодантай , цагаан цамц, саарал өмдтэй өөр хүний хажууд сууж , ард нь нарны шил, жороор олгодог нүдний шилний өндөр зар сурталчилгааны самбар .
1028982826.jpg| 2| Сандал дээр сууж байсан 2 хүн ярьж байна . Ар талд нь нүдний шилний зар сурталчилгааны самбар .
1028982826.jpg| 3| Эрэгтэй, эмэгтэй хүний зурагтай тэмдгийн өмнө сандал дээр сууж буй хоёр хүн .
1028982826.jpg| 4| 2 хүн зарын самбарын өмнө нисэх буудлын гадаа сандал дээр сууж байна .
1029450589.jpg| 0| Улаан ханцуйтай саарал цамц өмссөн насанд хүрсэн хүн буйдан дээр унтаж .
1029450589.jpg| 1| Хар өмд өмссөн эмэгтэй буйдан дээр зүүг .
1029450589.jpg| 2| Ногоон өрөөнд буйдан дээр унтаж буй эр .
1029450589.jpg| 3| Бүсгүй өрөөндөө унтаж байна .
1029450589.jpg| 4| Урт үстэй хүн буйдан дээр унтаж байна
1029737941.jpg| 0| Чихэвчтэй бор цамцтай хүү олны дунд эмэгтэй хүний мөрөн дээр сууж .
1029737941.jpg| 1| Чихэвч зүүсэн хүүхэд олны дунд байхдаа ээжийнхээ мөрөн дээр сууж .
1029737941.jpg| 2| Эмэгтэй хүний мөрөн дээр сууж чихэвчтэй хүү .
1029737941.jpg| 3| Ээжийнхээ мөрөн дээр чихэвчтэй хүүхэд .
1029737941.jpg| 4| Чихэвч зүүсэн хүүхэн эмэгтэй хүний мөрөн дээр сууж .
1029802110.jpg| 0| Азийн нэгэн хотод болсон ижил хүйстнүүдийн бахархлын жагсаалын үеэр зарим хүмүүс дэмжлэг үзүүлэхийн тулд солонгын туг барьж .
1029802110.jpg| 1| Хэсэг залуус гудамжны далбааг даллан , өнгө үзэмжийг харуулсан .
1029802110.jpg| 2| Хотын гудамжаар солонгон тугтай дорнын ард түмэн .
1029802110.jpg| 3| Хэсэг хүмүүс солонгон туг даллан гудамжаар алхана .
1029802110.jpg| 4| Хүмүүс туг даллах гадаа .
102998070.jpg| 0| Цэнхэр цамцтай залуу загас цэвэрлэж байхад өөр гурван хүн харж байхад нэг нь эрэгтэй тамхи . эсвэл сардаа таарч .
102998070.jpg| 1| Гурван настай эрэгтэй загас хийж байгаа гудамжны худалдаачны сав руу ширтэн .
102998070.jpg| 2| Гурван хөгшин өөр нэг хүн загас бэлтгэхийг харж байна .
102998070.jpg| 3| Загас худалдагчдын оймсыг хоёр хөгшин харж байна .
102998070.jpg| 4| Гурван эр загас бэлтгэж байгааг харж .
1030041880.jpg| 0| Ногоон даашинз өмссөн эмэгтэй цагаан оройтой, улаан үстэй хүн цэнхэр дээвэртэй өрөөнд дуулж байхад хамтлагын тоног төхөөрөмж бэлтгэгдэж байх үед .
1030041880.jpg| 1| Цагаан орой, ногоон, цагаан юбкатай улаан үстэй эмэгтэй микрофонд дуулж байна .
1030041880.jpg| 2| Ногоон урсах юбкатай цагаан танкны оройд эмэгтэй хүн . тайзан дээр дуу дуулж .
1030041880.jpg| 3| Ногоон юбка, цагаан цистерн орой дээр нь микрофонд дуулж буй эмэгтэй .
1030041880.jpg| 4| Ногоон юбкатай охин караоке дуулж байна .
103031977.jpg| 0| Коллежийн насны дөрвөн хүн буюу хоёр эрэгтэй, хоёр эмэгтэй хүн тоосгон барилгын гадна бетон шатан дээр сууж байна
103031977.jpg| 1| Барилгын гадна шатан дээр сууж буй хоёр залуу, хоёр охин .
103031977.jpg| 2| 4 хүн барилгын үүдний . шатан дээр сууж .
103031977.jpg| 3| 2 эрэгтэй 2 эмэгтэй гадаа шатан дээр сууж .
103031977.jpg| 4| Сургууль дээр шатаар сууж буй олон оюутан .
1030985833.jpg| 0| Шоколадны лаборатори нь хар лабордоор нь зам дээр нь барьж авах үед энэ нь хэтэрхий оройтсон үсэрдэг .
1030985833.jpg| 1| Бор, хар өнгийн лаборатори гадаа байгаа бөгөөд хар лаборатори нь амандаа нэг . гар хийцийн .
1030985833.jpg| 2| Хар нохой, бор нохой хоёр хашаан дээр улаан тоглоомоор тоглох .
1030985833.jpg| 3| Хар нохой, бор нохой хоёр улаан өнгийн юм барих гэж үсэрч байна .
1030985833.jpg| 4| Хар нохой улаан, хар зүйл дээр . бор нохойны уушигны .
103106960.jpg| 0| Залуу эрэгтэй хоккейн гоолын өмнө баруун гартаа хоккейн саваагаар өвдөглөн .
103106960.jpg| 1| Гудамжны хоккей тоглож байгаа улаан хантаазтай хүүхэд . гоолыг харгалзаж .
103106960.jpg| 2| Хоккейн хаалгач хүү улаан хантаазтай crouches нь гоолоор , саваагаар .
103106960.jpg| 3| Хаалгач торны өмнө өвдөг сөхрөх саваатай хүү
103106960.jpg| 4| Бага насны хүүхэд хоккейн рингэн дээр хаалгач тоглож .
103195344.jpg| 0| Үүргэвчтэй хүн . уран баримал унших урд талын барилгын хашаанд сууж .
103195344.jpg| 1| Хар өнгийн эрэгтэй хүн шилэн барилгын өмнө орчин үеийн урлагийн барилгын дэргэд сууж .
103195344.jpg| 2| Эр хүн сууж сонин унших . оффисын байрны гадаа баримал .
103195344.jpg| 3| Барилгын урд төмөр барималын урд сууж байгаа хүн .
103195344.jpg| 4| эр хүн том хөшөөний дэргэд суудаг .
1031973097.jpg| 0| Улаан шорттой, малгайтай цэнхэр цамцтай хүүхэд тоосгон үүдний хэсэгт хашааны араас харж байна .
1031973097.jpg| 1| Цэнхэр цамц, улаан малгай өмссөн бага насны хүүхэд өмнө нь хар бараан дээр .
1031973097.jpg| 2| Бяцхан хүү хэлж байгаа юм шиг харагдаж байна . Шоронгоос гаръя .
1031973097.jpg| 3| Бага насны хүүхэд улаан малгайт . зарим төмөр бариулаас зуурч .
